cupsid,valuation,shares,filedFor,cik,ticker
95081710,"2,195,688","5,703,087",2005-12-31,,
94974610,"755,705","12,902,590",2005-09-30,105598,WFC
94974610,"59,835","1,021,600",2005-09-30,105598,WFC
94974610,"497,146","8,488,070",2005-09-30,105598,WFC
94974610,"81,647","1,394,000",2005-09-30,105598,WFC
94974610,"58,570","1,000,000",2005-09-30,105598,WFC
94974610,"2,249,343","38,404,360",2005-09-30,105598,WFC
94974610,"35,427","604,860",2005-09-30,105598,WFC
94974610,"49,784","850,000",2005-09-30,105598,WFC
94974610,"8,786","150,000",2005-09-30,105598,WFC
94974610,"585,700","10,000,000",2005-09-30,105598,WFC
94974610,"585,700","10,000,000",2005-09-30,105598,WFC
02581610,"886,419","17,225,400",2005-12-31,922812,AXP
02581610,"411,404","7,994,634",2005-12-31,922812,AXP
02581610,"6,188,368","120,255,879",2005-12-31,922812,AXP
02581610,"99,992","1,943,100",2005-12-31,922812,AXP
02581610,"72,029","1,399,713",2005-12-31,922812,AXP
02581610,"43,218","839,832",2005-12-31,922812,AXP
02581610,"100,457","1,952,142",2005-12-31,922812,AXP
02971210,"419,391","10,497,900",2005-12-31,836102,
03076C10,"141,248","3,445,080",2005-12-31,820027,A4S
03076C10,"65,556","1,598,926",2005-12-31,820027,A4S
03076C10,"986,098","24,051,175",2005-12-31,820027,A4S
03076C10,"15,933","388,620",2005-12-31,820027,A4S
03076C10,"11,478","279,942",2005-12-31,820027,A4S
03076C10,"6,887","167,966",2005-12-31,820027,A4S
03076C10,"16,008","390,428",2005-12-31,820027,A4S
03522910,"1,883,976","43,854,200",2005-12-31,310569,
09367110,"455,110","18,538,100",2005-12-31,12659,HRB
19121610,"16,124","400,000",2005-12-31,21344,KO
19121610,"71,591","1,776,000",2005-12-31,21344,KO
19121610,"290,458","7,205,600",2005-12-31,21344,KO
19121610,"1,618,108","40,141,600",2005-12-31,21344,KO
19121610,"5,641,207","139,945,600",2005-12-31,21344,KO
19121610,"368,401","9,139,200",2005-12-31,21344,KO
19121610,"19,349","480,000",2005-12-31,21344,KO
19121610,"36,763","912,000",2005-12-31,21344,KO
20030N20,"285,421","11,110,200",2005-12-31,22301,
20033410,"21,651","1,202,832",2005-12-31,1179484,
20033410,"5,385","299,148",2005-12-31,1179484,
20033410,306,"16,998",2005-12-31,1179484,
22160K10,"259,915","5,254,000",2005-12-31,1393231,COST
31996310,"430,100","10,000,000",2005-12-31,4962,
36473010,"208,821","3,447,600",2005-12-31,39899,
36476010,"176,400","10,000,000",2005-12-31,39911,GAP
43707610,"202,400","5,000,000",2005-12-31,354950,HD
46284610,"166,718","3,948,800",2005-12-31,1020882,
52977110,"134,490","3,000,000",2005-12-31,745448,LXKEUR
54866110,"25,997","390,000",2005-12-31,60667,LOW
55261F10,"653,979","5,997,060",2005-12-31,36270,MTB
55261F10,"59,541","546,000",2005-12-31,36270,MTB
55261F10,"18,070","165,700",2005-12-31,36270,MTB
61536910,"1,982,674","32,280,600",2005-12-31,1059556,DUT
61536910,"965,486","15,719,400",2005-12-31,1059556,DUT
62475610,"21,511","784,500",2005-12-31,89439,MLI
65410610,"214,771","2,474,600",2005-12-31,320187,NKE
68989910,"75,680","1,818,800",2005-12-31,874691,
71646E10,"5,975","72,900",2005-12-31,1108329,PC6A
71646E10,"48,037","586,100",2005-12-31,1108329,PC6A
72027910,"28,722","3,290,000",2005-12-31,1017968,
74271810,"3,385,980","58,500,000",2005-12-31,80424,PG
74271810,"1,173,806","20,280,000",2005-12-31,80424,PG
74271810,"361,171","6,240,000",2005-12-31,80424,PG
74271810,"414,102","7,154,500",2005-12-31,80424,PG
74271810,"45,146","780,000",2005-12-31,80424,PG
74271810,"90,293","1,560,000",2005-12-31,80424,PG
74271810,"317,501","5,485,500",2005-12-31,80424,PG
81211K10,"53,676","955,600",2005-12-31,88204,SEE
81760N10,"67,059","5,611,600",2005-12-31,1052045,
86791410,"170,593","2,344,600",2005-12-31,750556,
86791410,"62,574","860,000",2005-12-31,750556,
89102710,"4,312","77,551",2005-12-31,320335,GL
89102710,"25,005","449,728",2005-12-31,320335,GL
89102710,"92,124","1,656,900",2005-12-31,320335,GL
89102710,"35,567","639,700",2005-12-31,320335,GL
90212410,"288,600","10,000,000",2005-12-31,833444,
90329340,"422,500","6,500,000",2005-12-31,757011,
93114210,"889,120","18,998,300",2005-12-31,104169,WMT
93114210,"44,273","946,000",2005-12-31,104169,WMT
93964010,"684,143","894,304",2005-12-31,104889,
93964010,"113,458","148,311",2005-12-31,104889,
93964010,"495,846","648,165",2005-12-31,104889,
93964010,"28,294","36,985",2005-12-31,104889,
94974610,"1,034,955","16,472,310",2005-12-31,105598,WFC
94974610,"64,187","1,021,600",2005-12-31,105598,WFC
94974610,"954,706","15,195,070",2005-12-31,105598,WFC
94974610,"87,585","1,394,000",2005-12-31,105598,WFC
94974610,"62,830","1,000,000",2005-12-31,105598,WFC
94974610,"2,412,946","38,404,360",2005-12-31,105598,WFC
94974610,"38,003","604,860",2005-12-31,105598,WFC
94974610,"53,406","850,000",2005-12-31,105598,WFC
94974610,"9,424","150,000",2005-12-31,105598,WFC
94974610,"628,300","10,000,000",2005-12-31,105598,WFC
95081710,"2,195,688","5,703,087",2005-12-31,,
09367110,"637,030","10,917,400",2005-06-30,12659,HRB
89102710,"4,048","77,551",2005-06-30,320335,GL
89102710,"23,476","449,728",2005-06-30,320335,GL
89102710,"63,162","1,210,000",2005-06-30,320335,GL
89102710,"33,392","639,700",2005-06-30,320335,GL
09367110,"449,898","18,761,400",2005-09-30,12659,HRB
89102710,"4,097","77,551",2005-09-30,320335,GL
89102710,"23,759","449,728",2005-09-30,320335,GL
89102710,"77,602","1,468,900",2005-09-30,320335,GL
89102710,"33,795","639,700",2005-09-30,320335,GL
03522910,"$481,595","9,493,300",2004-12-31,310569,
03522910,"1,924,361","44,711,000",2005-09-30,310569,
93114210,"832,505","18,998,300",2005-09-30,104169,WMT
93114210,"41,454","946,000",2005-09-30,104169,WMT
03522910,"2,129,173","46,539,300",2005-06-30,310569,
93114210,"754,200","15,647,300",2005-06-30,104169,WMT
03522910,"$1,920,641","40,528,400",2005-03-31,310569,
02581610,"866,093","17,225,400",2005-09-30,922812,AXP
02581610,"401,970","7,994,634",2005-09-30,922812,AXP
02581610,"6,046,465","120,255,879",2005-09-30,922812,AXP
02581610,"97,699","1,943,100",2005-09-30,922812,AXP
02581610,"70,378","1,399,713",2005-09-30,922812,AXP
02581610,"42,227","839,832",2005-09-30,922812,AXP
02581610,"98,154","1,952,142",2005-09-30,922812,AXP
02971210,"488,677","10,497,900",2005-09-30,836102,
03076C10,"123,333","3,445,080",2005-09-30,820027,A4S
03076C10,"57,242","1,598,926",2005-09-30,820027,A4S
03076C10,"861,032","24,051,175",2005-09-30,820027,A4S
03076C10,"13,913","388,620",2005-09-30,820027,A4S
03076C10,"10,022","279,942",2005-09-30,820027,A4S
03076C10,"6,013","167,966",2005-09-30,820027,A4S
03076C10,"13,977","390,428",2005-09-30,820027,A4S
19121610,"17,276","400,000",2005-09-30,21344,KO
19121610,"76,705","1,776,000",2005-09-30,21344,KO
19121610,"311,210","7,205,600",2005-09-30,21344,KO
19121610,"1,733,716","40,141,600",2005-09-30,21344,KO
19121610,"6,044,251","139,945,600",2005-09-30,21344,KO
19121610,"394,722","9,139,200",2005-09-30,21344,KO
19121610,"20,731","480,000",2005-09-30,21344,KO
19121610,"39,389","912,000",2005-09-30,21344,KO
20030N20,"319,752","11,110,200",2005-09-30,22301,
20033410,"21,050","1,202,832",2005-09-30,1179484,
20033410,"5,235","299,148",2005-09-30,1179484,
20033410,297,"16,998",2005-09-30,1179484,
22160K10,"226,395","5,254,000",2005-09-30,1393231,COST
31996310,"345,000","8,625,000",2005-09-30,4962,
36473010,"237,298","3,447,600",2005-09-30,39899,
36476010,"269,019","15,434,243",2005-09-30,39911,GAP
37576610,"3,492,000","60,000,000",2005-09-30,41499,
37576610,"1,210,560","20,800,000",2005-09-30,41499,
37576610,"372,480","6,400,000",2005-09-30,41499,
37576610,"372,480","6,400,000",2005-09-30,41499,
37576610,"46,560","800,000",2005-09-30,41499,
37576610,"93,120","1,600,000",2005-09-30,41499,
37576610,"289,836","4,980,000",2005-09-30,41499,
43707610,"190,700","5,000,000",2005-09-30,354950,HD
46284610,"183,500","5,000,000",2005-09-30,1020882,
52977110,"61,050","1,000,000",2005-09-30,745448,LXKEUR
54866110,"25,116","390,000",2005-09-30,60667,LOW
55261F10,"633,949","5,997,060",2005-09-30,36270,MTB
55261F10,"57,718","546,000",2005-09-30,36270,MTB
55261F10,"17,516","165,700",2005-09-30,36270,MTB
61536910,"1,648,893","32,280,600",2005-09-30,1059556,DUT
61536910,"802,947","15,719,400",2005-09-30,1059556,DUT
62475610,"23,654","851,800",2005-09-30,89439,MLI
65410610,"202,125","2,474,600",2005-09-30,320187,NKE
68989910,"66,568","1,818,800",2005-09-30,874691,
71646E10,"6,078","72,900",2005-09-30,1108329,PC6A
71646E10,"48,863","586,100",2005-09-30,1108329,PC6A
72027910,"37,078","3,290,000",2005-09-30,1017968,
74271810,"37,460","630,000",2005-09-30,80424,PG
81211K10,"52,837","1,113,300",2005-09-30,88204,SEE
81760N10,"75,981","5,611,600",2005-09-30,1052045,
82028K20,"148,918","7,101,500",2005-09-30,932872,SJR/BEUR
86791410,"162,832","2,344,600",2005-09-30,750556,
86791410,"59,727","860,000",2005-09-30,750556,
90212410,"278,500","10,000,000",2005-09-30,833444,
90329340,"446,680","6,500,000",2005-09-30,757011,
93964010,"717,679","894,304",2005-09-30,104889,
93964010,"119,020","148,311",2005-09-30,104889,
93964010,"520,152","648,165",2005-09-30,104889,
93964010,"29,680","36,985",2005-09-30,104889,
95081710,"1,951,026","5,703,087",2005-09-30,,
02581610,"916,908","17,225,400",2005-06-30,922812,AXP
02581610,"425,554","7,994,634",2005-06-30,922812,AXP
02581610,"6,401,220","120,255,879",2005-06-30,922812,AXP
02581610,"103,431","1,943,100",2005-06-30,922812,AXP
02581610,"74,507","1,399,713",2005-06-30,922812,AXP
02581610,"44,704","839,832",2005-06-30,922812,AXP
02581610,"103,913","1,952,142",2005-06-30,922812,AXP
02971210,"440,072","10,497,900",2005-06-30,836102,
19121610,"16,700","400,000",2005-06-30,21344,KO
19121610,"74,148","1,776,000",2005-06-30,21344,KO
19121610,"300,834","7,205,600",2005-06-30,21344,KO
19121610,"1,675,912","40,141,600",2005-06-30,21344,KO
19121610,"5,842,729","139,945,600",2005-06-30,21344,KO
19121610,"381,562","9,139,200",2005-06-30,21344,KO
19121610,"20,040","480,000",2005-06-30,21344,KO
19121610,"38,075","912,000",2005-06-30,21344,KO
20030N20,"299,500","10,000,000",2005-06-30,22301,
20033410,"18,042","1,202,832",2005-06-30,1179484,
20033410,"4,487","299,148",2005-06-30,1179484,
20033410,255,"16,998",2005-06-30,1179484,
22160K10,"235,011","5,254,000",2005-06-30,1393231,COST
24237010,"13,233","375,500",2005-06-30,931336,
31996310,"346,208","8,625,000",2005-06-30,4962,
36473010,"245,228","3,447,600",2005-06-30,39899,
36476010,"304,826","15,434,243",2005-06-30,39911,GAP
37576610,"3,037,800","60,000,000",2005-06-30,41499,
37576610,"1,053,104","20,800,000",2005-06-30,41499,
37576610,"324,032","6,400,000",2005-06-30,41499,
37576610,"324,032","6,400,000",2005-06-30,41499,
37576610,"40,504","800,000",2005-06-30,41499,
37576610,"81,008","1,600,000",2005-06-30,41499,
37576610,"252,137","4,980,000",2005-06-30,41499,
43707610,"36,760","945,000",2005-06-30,354950,HD
46284610,"155,100","5,000,000",2005-06-30,1020882,
52977110,"64,830","1,000,000",2005-06-30,745448,LXKEUR
54866110,"22,706","390,000",2005-06-30,60667,LOW
55261F10,"630,651","5,997,060",2005-06-30,36270,MTB
55261F10,"57,417","546,000",2005-06-30,36270,MTB
55261F10,"17,425","165,700",2005-06-30,36270,MTB
61536910,"1,451,336","32,280,600",2005-06-30,1059556,DUT
61536910,"706,744","15,719,400",2005-06-30,1059556,DUT
62475610,"23,084","851,800",2005-06-30,89439,MLI
65410610,"214,300","2,474,600",2005-06-30,320187,NKE
68989910,"82,283","1,818,800",2005-06-30,874691,
71646E10,"5,355","72,900",2005-06-30,1108329,PC6A
71646E10,"43,049","586,100",2005-06-30,1108329,PC6A
72027910,"113,520","8,000,000",2005-06-30,1017968,
74271810,"33,232","630,000",2005-06-30,80424,PG
81211K10,"55,431","1,113,300",2005-06-30,88204,SEE
81760N10,"75,195","5,611,600",2005-06-30,1052045,
82028K20,"456,940","22,000,000",2005-06-30,932872,SJR/BEUR
86791410,"169,374","2,344,600",2005-06-30,750556,
86791410,"62,126","860,000",2005-06-30,750556,
90212410,"146,000","5,000,000",2005-06-30,833444,
90329340,"276,250","6,500,000",2005-06-30,757011,
93964010,"746,771","894,304",2005-06-30,104889,
93964010,"123,844","148,311",2005-06-30,104889,
93964010,"541,237","648,165",2005-06-30,104889,
93964010,"30,884","36,985",2005-06-30,104889,
94974610,"794,541","12,902,590",2005-06-30,105598,WFC
94974610,"62,910","1,021,600",2005-06-30,105598,WFC
94974610,"7,449","120,970",2005-06-30,105598,WFC
94974610,"85,843","1,394,000",2005-06-30,105598,WFC
94974610,"61,580","1,000,000",2005-06-30,105598,WFC
94974610,"2,364,940","38,404,360",2005-06-30,105598,WFC
94974610,"37,247","604,860",2005-06-30,105598,WFC
94974610,"52,343","850,000",2005-06-30,105598,WFC
94974610,"9,237","150,000",2005-06-30,105598,WFC
95081710,"2,053,111","5,703,087",2005-06-30,,
86791410,"287,055","4,076,900",2004-09-30,750556,
86791410,"60,553","860,000",2004-09-30,750556,
86791410,"173,219","2,344,600",2004-12-31,750556,
86791410,"63,537","860,000",2004-12-31,750556,
86791410,"168,975","2,344,600",2005-03-31,750556,
86791410,"61,980","860,000",2005-03-31,750556,
02581610,"884,869","17,225,400",2005-03-31,922812,AXP
02581610,"410,684","7,994,634",2005-03-31,922812,AXP
02581610,"6,177,545","120,255,879",2005-03-31,922812,AXP
02581610,"99,817","1,943,100",2005-03-31,922812,AXP
02581610,"71,903","1,399,713",2005-03-31,922812,AXP
02581610,"43,142","839,832",2005-03-31,922812,AXP
02581610,"100,282","1,952,142",2005-03-31,922812,AXP
02971210,"487,942","10,497,900",2005-03-31,836102,
09367110,"683,381","13,510,900",2005-03-31,12659,HRB
19121610,"16,668","400,000",2005-03-31,21344,KO
19121610,"74,006","1,776,000",2005-03-31,21344,KO
19121610,"300,257","7,205,600",2005-03-31,21344,KO
19121610,"1,672,701","40,141,600",2005-03-31,21344,KO
19121610,"5,831,533","139,945,600",2005-03-31,21344,KO
19121610,"380,830","9,139,200",2005-03-31,21344,KO
19121610,"20,002","480,000",2005-03-31,21344,KO
19121610,"38,003","912,000",2005-03-31,21344,KO
20030N20,"334,400","10,000,000",2005-03-31,22301,
20033410,"16,840","1,202,832",2005-03-31,1179484,
20033410,"4,188","299,148",2005-03-31,1179484,
20033410,238,"16,998",2005-03-31,1179484,
22160K10,"232,122","5,254,000",2005-03-31,1393231,COST
24237010,"12,880","375,500",2005-03-31,931336,
31996310,"314,480","8,000,000",2005-03-31,4962,
36473010,"272,636","3,447,600",2005-03-31,39899,
36476010,"337,084","15,434,243",2005-03-31,39911,GAP
37576610,"3,028,800","60,000,000",2005-03-31,41499,
37576610,"1,049,984","20,800,000",2005-03-31,41499,
37576610,"323,072","6,400,000",2005-03-31,41499,
37576610,"323,072","6,400,000",2005-03-31,41499,
37576610,"40,384","800,000",2005-03-31,41499,
37576610,"80,768","1,600,000",2005-03-31,41499,
37576610,"251,390","4,980,000",2005-03-31,41499,
46284610,"144,200","5,000,000",2005-03-31,1020882,
55261F10,"612,060","5,997,060",2005-03-31,36270,MTB
55261F10,"55,725","546,000",2005-03-31,36270,MTB
55261F10,"16,911","165,700",2005-03-31,36270,MTB
61536910,"1,305,105","16,140,300",2005-03-31,1059556,DUT
61536910,"635,535","7,859,700",2005-03-31,1059556,DUT
62475610,"23,978","851,800",2005-03-31,89439,MLI
65410610,"206,159","2,474,600",2005-03-31,320187,NKE
68989910,"83,283","1,818,800",2005-03-31,874691,
71646E10,"4,609","72,900",2005-03-31,1108329,PC6A
71646E10,"37,053","586,100",2005-03-31,1108329,PC6A
72027910,"145,840","8,000,000",2005-03-31,1017968,
74271810,"33,390","630,000",2005-03-31,80424,PG
81211K10,"57,825","1,113,300",2005-03-31,88204,SEE
81760N10,"75,757","5,611,600",2005-03-31,1052045,
82028K20,"448,360","22,000,000",2005-03-31,932872,SJR/BEUR
89102710,"4,048","77,551",2005-03-31,320335,GL
89102710,"23,476","449,728",2005-03-31,320335,GL
89102710,"47,392","907,900",2005-03-31,320335,GL
89102710,"33,392","639,700",2005-03-31,320335,GL
90329340,"215,540","6,500,000",2005-03-31,757011,
93964010,"799,508","894,304",2005-03-31,104889,
93964010,"132,590","148,311",2005-03-31,104889,
93964010,"579,460","648,165",2005-03-31,104889,
93964010,"33,065","36,985",2005-03-31,104889,
94974610,"771,575","12,902,590",2005-03-31,105598,WFC
94974610,"61,092","1,021,600",2005-03-31,105598,WFC
94974610,"7,234","120,970",2005-03-31,105598,WFC
94974610,"83,361","1,394,000",2005-03-31,105598,WFC
94974610,"59,800","1,000,000",2005-03-31,105598,WFC
94974610,"2,296,581","38,404,360",2005-03-31,105598,WFC
94974610,"36,171","604,860",2005-03-31,105598,WFC
94974610,"50,830","850,000",2005-03-31,105598,WFC
94974610,"8,970","150,000",2005-03-31,105598,WFC
95081710,"2,195,574","5,703,087",2005-03-31,,
02581610,"970,996","17,225,400",2004-12-31,922812,AXP
02581610,"450,658","7,994,634",2004-12-31,922812,AXP
02581610,"6,778,824","120,255,879",2004-12-31,922812,AXP
02581610,"109,533","1,943,100",2004-12-31,922812,AXP
02581610,"78,902","1,399,713",2004-12-31,922812,AXP
02581610,"47,341","839,832",2004-12-31,922812,AXP
02581610,"110,042","1,952,142",2004-12-31,922812,AXP
02971210,"433,773","10,497,900",2004-12-31,836102,
09367110,"703,179","14,350,600",2004-12-31,12659,HRB
19121610,"16,656","400,000",2004-12-31,21344,KO
19121610,"73,953","1,776,000",2004-12-31,21344,KO
19121610,"300,041","7,205,600",2004-12-31,21344,KO
19121610,"1,671,496","40,141,600",2004-12-31,21344,KO
19121610,"5,827,335","139,945,600",2004-12-31,21344,KO
19121610,"380,556","9,139,200",2004-12-31,21344,KO
19121610,"19,987","480,000",2004-12-31,21344,KO
19121610,"37,976","912,000",2004-12-31,21344,KO
20030N20,"328,400","10,000,000",2004-12-31,22301,
20033410,"26,667","1,195,274",2004-12-31,1179484,
20033410,"6,632","297,268",2004-12-31,1179484,
20033410,377,"16,891",2004-12-31,1179484,
22160K10,"254,346","5,254,000",2004-12-31,1393231,COST
24237010,"12,373","375,500",2004-12-31,931336,
31996310,"340,320","8,000,000",2004-12-31,4962,
36473010,"281,668","3,447,600",2004-12-31,39899,
36476010,"325,971","15,434,243",2004-12-31,39911,GAP
37576610,"2,686,800","60,000,000",2004-12-31,41499,
37576610,"931,424","20,800,000",2004-12-31,41499,
37576610,"286,592","6,400,000",2004-12-31,41499,
37576610,"286,592","6,400,000",2004-12-31,41499,
37576610,"35,824","800,000",2004-12-31,41499,
37576610,"71,648","1,600,000",2004-12-31,41499,
46284610,"152,450","5,000,000",2004-12-31,1020882,
55261F10,"646,723","5,997,060",2004-12-31,36270,MTB
55261F10,"58,881","546,000",2004-12-31,36270,MTB
55261F10,"17,869","165,700",2004-12-31,36270,MTB
61536910,"1,401,785","16,140,300",2004-12-31,1059556,DUT
61536910,"682,615","7,859,700",2004-12-31,1059556,DUT
62475610,"43,853","1,361,900",2004-12-31,89439,MLI
65410610,"226,725","2,500,000",2004-12-31,320187,NKE
68989910,"83,265","1,818,800",2004-12-31,874691,
71646E10,"3,914","72,900",2004-12-31,1108329,PC6A
71646E10,"31,468","586,100",2004-12-31,1108329,PC6A
72027910,"157,600","8,000,000",2004-12-31,1017968,
81211K10,"59,305","1,113,300",2004-12-31,88204,SEE
81760N10,"77,384","5,611,600",2004-12-31,1052045,
82028K20,"402,380","22,000,000",2004-12-31,932872,SJR/BEUR
89102710,"4,431","77,551",2004-12-31,320335,GL
89102710,"25,697","449,728",2004-12-31,320335,GL
89102710,"49,826","872,000",2004-12-31,320335,GL
89102710,"36,552","639,700",2004-12-31,320335,GL
90329340,"261,755","6,500,000",2004-12-31,757011,
93964010,"879,119","894,304",2004-12-31,104889,
93964010,"145,793","148,311",2004-12-31,104889,
93964010,"637,159","648,165",2004-12-31,104889,
93964010,"36,357","36,985",2004-12-31,104889,
94974610,"801,896","12,902,590",2004-12-31,105598,WFC
94974610,"63,492","1,021,600",2004-12-31,105598,WFC
94974610,"7,518","120,970",2004-12-31,105598,WFC
94974610,"86,637","1,394,000",2004-12-31,105598,WFC
94974610,"62,150","1,000,000",2004-12-31,105598,WFC
94974610,"2,386,831","38,404,360",2004-12-31,105598,WFC
94974610,"37,592","604,860",2004-12-31,105598,WFC
94974610,"52,827","850,000",2004-12-31,105598,WFC
94974610,"9,322","150,000",2004-12-31,105598,WFC
95081710,"2,241,313","5,703,087",2004-12-31,,
